geoid,category,age_bin,year,combined_count,ed_count,inp_count
34007606400,GAD,65+,2020,<5,<5,<5
34007606500,GAD,65+,2020,<5,0,<5
34007606600,GAD,65+,2020,<5,0,<5
34007606700,GAD,65+,2020,9,<5,8
34007606800,GAD,65+,2020,<5,0,<5
34007607000,GAD,65+,2020,8,<5,5
34007607100,GAD,65+,2020,<5,<5,0
34007607200,GAD,65+,2020,<5,0,<5
34007607300,GAD,65+,2020,<5,<5,0
34007607401,GAD,65+,2020,<5,<5,<5
34007607402,GAD,65+,2020,<5,<5,<5
34007607502,GAD,65+,2020,19,<5,15
34007607503,GAD,65+,2020,14,7,9
34007607505,GAD,65+,2020,<5,0,<5
34007607507,GAD,65+,2020,13,5,9
34007607701,GAD,65+,2020,6,<5,<5
34007607702,GAD,65+,2020,5,<5,<5
34007607801,GAD,65+,2020,<5,<5,<5
34007608001,GAD,65+,2020,<5,<5,<5
34007608202,GAD,65+,2020,<5,<5,0
34007608206,GAD,65+,2020,<5,<5,0
34007608209,GAD,65+,2020,<5,0,<5
34007608210,GAD,65+,2020,<5,0,<5
34007608211,GAD,65+,2020,<5,0,<5
34007608302,GAD,65+,2020,<5,<5,<5
34007608303,GAD,65+,2020,<5,0,<5
34007608304,GAD,65+,2020,<5,0,<5
34007608401,GAD,65+,2020,<5,0,<5
34007608402,GAD,65+,2020,5,<5,<5
34007608403,GAD,65+,2020,<5,0,<5
34007608404,GAD,65+,2020,<5,<5,<5
34007608503,GAD,65+,2020,<5,0,<5
34007608504,GAD,65+,2020,<5,<5,<5
34007608600,GAD,65+,2020,<5,0,<5
34007608700,GAD,65+,2020,6,<5,<5
34007608800,GAD,65+,2020,<5,<5,<5
34007608901,GAD,65+,2020,6,<5,<5
34007608903,GAD,65+,2020,<5,<5,0
34007609000,GAD,65+,2020,<5,0,<5
34007609103,GAD,65+,2020,12,<5,9
34007609202,GAD,65+,2020,<5,<5,0
34007609203,GAD,65+,2020,<5,0,<5
34007609204,GAD,65+,2020,<5,<5,0
34007609205,GAD,65+,2020,<5,0,<5
34007610300,GAD,65+,2020,<5,0,<5
34007610400,GAD,65+,2020,<5,<5,<5
34007610500,GAD,65+,2020,7,<5,5
34007610600,GAD,65+,2020,15,8,10
34007610800,GAD,65+,2020,13,<5,9
34007610900,GAD,65+,2020,10,6,5
34007611000,GAD,65+,2020,11,<5,8
34007611100,GAD,65+,2020,9,<5,7
34007611200,GAD,65+,2020,<5,<5,0
34007611300,GAD,65+,2020,5,<5,<5
34007611400,GAD,65+,2020,<5,<5,<5
34007611600,GAD,65+,2020,13,9,5
34007611700,GAD,65+,2020,<5,0,<5
34007600200,GHC,18-64,2020,160,135,38
34007600400,GHC,18-64,2020,233,204,48
34007600700,GHC,18-64,2020,109,88,29
34007600800,GHC,18-64,2020,392,336,88
34007600900,GHC,18-64,2020,254,230,50
34007601000,GHC,18-64,2020,335,289,66
34007601101,GHC,18-64,2020,185,155,42
34007601102,GHC,18-64,2020,304,258,78
34007601200,GHC,18-64,2020,385,324,85
34007601300,GHC,18-64,2020,411,361,94
34007601400,GHC,18-64,2020,405,356,80
34007601500,GHC,18-64,2020,556,502,109
34007601600,GHC,18-64,2020,206,183,41
34007601700,GHC,18-64,2020,275,246,62
34007601800,GHC,18-64,2020,69,61,11
34007601900,GHC,18-64,2020,218,196,41
34007602000,GHC,18-64,2020,564,487,120
34007602503,GHC,18-64,2020,161,139,31
34007602601,GHC,18-64,2020,71,59,20
34007602602,GHC,18-64,2020,102,84,20
34007602901,GHC,18-64,2020,113,79,41
34007602902,GHC,18-64,2020,115,94,28
34007603001,GHC,18-64,2020,100,81,31
34007603002,GHC,18-64,2020,210,176,44
34007603100,GHC,18-64,2020,84,69,21
34007603200,GHC,18-64,2020,120,86,42
34007603301,GHC,18-64,2020,117,92,33
34007603302,GHC,18-64,2020,69,51,21
34007603303,GHC,18-64,2020,44,30,16
34007603400,GHC,18-64,2020,103,79,30
34007603501,GHC,18-64,2020,60,45,19
34007603503,GHC,18-64,2020,35,25,11
34007603504,GHC,18-64,2020,20,12,9
34007603505,GHC,18-64,2020,213,184,49
34007603506,GHC,18-64,2020,65,48,22
34007603507,GHC,18-64,2020,72,52,22
34007603601,GHC,18-64,2020,66,37,37
34007603602,GHC,18-64,2020,15,11,5
34007603603,GHC,18-64,2020,26,17,11
34007603700,GHC,18-64,2020,70,56,15
34007603800,GHC,18-64,2020,53,40,18
34007603901,GHC,18-64,2020,68,48,22
34007603902,GHC,18-64,2020,72,53,25
34007604100,GHC,18-64,2020,196,177,42
34007604200,GHC,18-64,2020,83,72,15
34007604300,GHC,18-64,2020,61,45,16
34007604400,GHC,18-64,2020,51,43,9
34007604600,GHC,18-64,2020,72,55,21
34007604700,GHC,18-64,2020,42,32,13
34007605100,GHC,18-64,2020,73,57,19
34007605200,GHC,18-64,2020,74,52,25
34007605300,GHC,18-64,2020,49,43,9
34007605400,GHC,18-64,2020,52,38,15
34007605602,GHC,18-64,2020,41,27,16
34007605700,GHC,18-64,2020,52,37,16
34007605800,GHC,18-64,2020,33,26,8
34007605900,GHC,18-64,2020,34,23,11
34007606000,GHC,18-64,2020,9,7,<5
34007606100,GHC,18-64,2020,12,8,6
34007606200,GHC,18-64,2020,20,16,5
34007606300,GHC,18-64,2020,18,16,<5
34007606400,GHC,18-64,2020,18,16,<5
34007606500,GHC,18-64,2020,133,103,40
34007606600,GHC,18-64,2020,51,40,16
34007606700,GHC,18-64,2020,104,75,37
34007606800,GHC,18-64,2020,74,54,25
34007607000,GHC,18-64,2020,107,62,49
34007607100,GHC,18-64,2020,61,48,20
34007607200,GHC,18-64,2020,103,73,38
34007607300,GHC,18-64,2020,102,72,34
34007607401,GHC,18-64,2020,110,77,44
34007607402,GHC,18-64,2020,68,52,21
34007607502,GHC,18-64,2020,85,46,39
34007607503,GHC,18-64,2020,100,75,32
34007607504,GHC,18-64,2020,40,27,15
34007607505,GHC,18-64,2020,50,30,24
34007607506,GHC,18-64,2020,69,45,24
34007607507,GHC,18-64,2020,104,81,31
34007607600,GHC,18-64,2020,39,19,20
34007607701,GHC,18-64,2020,237,183,74
34007607702,GHC,18-64,2020,199,159,55
34007607801,GHC,18-64,2020,203,147,77
34007607802,GHC,18-64,2020,74,57,22
34007607900,GHC,18-64,2020,26,16,11
34007608001,GHC,18-64,2020,71,55,20
34007608202,GHC,18-64,2020,115,79,42
34007608205,GHC,18-64,2020,46,30,16
34007608206,GHC,18-64,2020,48,36,13
34007608209,GHC,18-64,2020,75,55,21
34007608210,GHC,18-64,2020,87,69,24
34007608211,GHC,18-64,2020,134,99,43
34007608302,GHC,18-64,2020,121,86,40
34007608303,GHC,18-64,2020,73,54,23
34007608304,GHC,18-64,2020,105,74,38
34007608401,GHC,18-64,2020,68,55,16
34007608402,GHC,18-64,2020,70,51,27
34007608403,GHC,18-64,2020,121,88,36
34007608404,GHC,18-64,2020,126,94,38
34007608503,GHC,18-64,2020,104,80,36
34007608504,GHC,18-64,2020,141,111,42
34007608600,GHC,18-64,2020,163,123,52
34007608700,GHC,18-64,2020,139,95,49
34007608800,GHC,18-64,2020,131,88,55
34007608901,GHC,18-64,2020,131,83,50
34007608903,GHC,18-64,2020,56,31,28
34007608904,GHC,18-64,2020,24,14,10
34007609000,GHC,18-64,2020,47,30,19
34007609103,GHC,18-64,2020,124,97,36
34007609201,GHC,18-64,2020,115,83,40
34007609202,GHC,18-64,2020,180,146,46
34007609203,GHC,18-64,2020,208,148,72
34007609204,GHC,18-64,2020,167,115,67
34007609205,GHC,18-64,2020,112,86,39
34007610300,GHC,18-64,2020,66,58,14
34007610400,GHC,18-64,2020,366,317,82
34007610500,GHC,18-64,2020,288,242,65
34007610600,GHC,18-64,2020,80,55,33
34007610800,GHC,18-64,2020,157,123,49
34007610900,GHC,18-64,2020,96,66,42
34007611000,GHC,18-64,2020,237,186,63
34007611100,GHC,18-64,2020,73,49,32
34007611200,GHC,18-64,2020,66,44,26
34007611300,GHC,18-64,2020,84,65,25
34007611400,GHC,18-64,2020,111,83,39
34007611500,GHC,18-64,2020,36,29,9
34007611600,GHC,18-64,2020,211,182,54
34007611700,GHC,18-64,2020,72,57,20
34007600200,GHC,65+,2020,33,22,15
34007600400,GHC,65+,2020,40,30,16
34007600700,GHC,65+,2020,21,15,11
34007600800,GHC,65+,2020,134,77,74
34007600900,GHC,65+,2020,47,31,22
34007601000,GHC,65+,2020,83,53,42
34007601101,GHC,65+,2020,42,26,20
34007601102,GHC,65+,2020,90,57,44
34007601200,GHC,65+,2020,107,68,58
34007601300,GHC,65+,2020,91,58,51
34007601400,GHC,65+,2020,107,72,57
34007601500,GHC,65+,2020,118,75,67
34007601600,GHC,65+,2020,45,26,25
34007601700,GHC,65+,2020,61,40,38
34007601800,GHC,65+,2020,27,22,9
34007601900,GHC,65+,2020,48,32,25
34007602000,GHC,65+,2020,73,48,35
34007602503,GHC,65+,2020,52,29,31
34007602601,GHC,65+,2020,59,35,31
34007602602,GHC,65+,2020,20,11,12
34007602901,GHC,65+,2020,82,30,56
34007602902,GHC,65+,2020,28,16,15
34007603001,GHC,65+,2020,61,30,38
34007603002,GHC,65+,2020,64,39,35
34007603100,GHC,65+,2020,45,16,33
34007603200,GHC,65+,2020,145,54,112
34007603301,GHC,65+,2020,93,29,75
34007603302,GHC,65+,2020,76,18,63
34007603303,GHC,65+,2020,81,17,71
34007603400,GHC,65+,2020,136,39,109
34007603501,GHC,65+,2020,46,11,35
34007603503,GHC,65+,2020,39,11,30
34007603504,GHC,65+,2020,21,5,16
34007603505,GHC,65+,2020,27,6,25
34007603506,GHC,65+,2020,61,20,42
34007603507,GHC,65+,2020,90,18,78
34007603601,GHC,65+,2020,76,15,65
34007603602,GHC,65+,2020,26,11,19
34007603603,GHC,65+,2020,25,<5,22
34007603700,GHC,65+,2020,64,22,48
34007603800,GHC,65+,2020,67,37,36
34007603901,GHC,65+,2020,95,51,61
34007603902,GHC,65+,2020,67,33,45
34007604100,GHC,65+,2020,34,20,20
34007604200,GHC,65+,2020,90,48,55
34007604300,GHC,65+,2020,71,39,39
34007604400,GHC,65+,2020,55,25,34
34007604600,GHC,65+,2020,30,10,22
34007604700,GHC,65+,2020,24,12,13
34007605100,GHC,65+,2020,23,8,20
34007605200,GHC,65+,2020,38,23,25
34007605300,GHC,65+,2020,22,12,14
34007605400,GHC,65+,2020,49,27,33
34007605602,GHC,65+,2020,31,16,20
34007605700,GHC,65+,2020,38,25,20
34007605800,GHC,65+,2020,30,17,19
34007605900,GHC,65+,2020,24,11,16
34007606000,GHC,65+,2020,44,18,31
34007606100,GHC,65+,2020,14,<5,11
34007606200,GHC,65+,2020,22,<5,19
34007606300,GHC,65+,2020,21,8,16
34007606400,GHC,65+,2020,29,7,25
34007606500,GHC,65+,2020,53,14,42
34007606600,GHC,65+,2020,24,10,15
34007606700,GHC,65+,2020,72,36,48
34007606800,GHC,65+,2020,36,19,23
34007607000,GHC,65+,2020,64,32,41
34007607100,GHC,65+,2020,40,7,35
34007607200,GHC,65+,2020,47,18,36
34007607300,GHC,65+,2020,33,9,28
34007607401,GHC,65+,2020,34,13,25
34007607402,GHC,65+,2020,23,7,18
34007607502,GHC,65+,2020,215,46,185
34007607503,GHC,65+,2020,163,45,129
34007607504,GHC,65+,2020,34,8,29
34007607505,GHC,65+,2020,39,11,32
34007607506,GHC,65+,2020,14,6,9
34007607507,GHC,65+,2020,119,33,96
34007607600,GHC,65+,2020,28,7,22
34007607701,GHC,65+,2020,45,9,39
34007607702,GHC,65+,2020,55,15,42
34007607801,GHC,65+,2020,47,18,33
34007607802,GHC,65+,2020,13,<5,11
34007607900,GHC,65+,2020,13,5,10
34007608001,GHC,65+,2020,22,6,18
34007608202,GHC,65+,2020,35,11,25
34007608205,GHC,65+,2020,31,<5,30
34007608206,GHC,65+,2020,28,11,21
34007608209,GHC,65+,2020,19,<5,17
34007608210,GHC,65+,2020,22,7,16
34007608211,GHC,65+,2020,36,11,29
34007608302,GHC,65+,2020,48,10,41
34007608303,GHC,65+,2020,24,6,18
34007608304,GHC,65+,2020,50,10,43
34007608401,GHC,65+,2020,29,9,25
34007608402,GHC,65+,2020,30,10,24
34007608403,GHC,65+,2020,23,6,18
34007608404,GHC,65+,2020,43,10,36
34007608503,GHC,65+,2020,31,8,26
34007608504,GHC,65+,2020,41,19,24
34007608600,GHC,65+,2020,57,18,45
34007608700,GHC,65+,2020,115,28,94
34007608800,GHC,65+,2020,87,26,66
34007608901,GHC,65+,2020,50,17,37
34007608903,GHC,65+,2020,40,10,35
34007608904,GHC,65+,2020,13,<5,11
34007609000,GHC,65+,2020,32,12,25
34007609103,GHC,65+,2020,116,27,95
34007609201,GHC,65+,2020,24,12,15
34007609202,GHC,65+,2020,53,22,40
34007609203,GHC,65+,2020,82,28,65
34007609204,GHC,65+,2020,31,11,25
34007609205,GHC,65+,2020,37,11,30
34007610300,GHC,65+,2020,6,5,<5
34007610400,GHC,65+,2020,51,25,32
34007610500,GHC,65+,2020,92,52,55
34007610600,GHC,65+,2020,106,49,73
34007610800,GHC,65+,2020,72,34,53
34007610900,GHC,65+,2020,85,45,55
34007611000,GHC,65+,2020,94,39,68
34007611100,GHC,65+,2020,61,31,41
34007611200,GHC,65+,2020,65,16,50
34007611300,GHC,65+,2020,40,13,30
34007611400,GHC,65+,2020,39,6,34
34007611500,GHC,65+,2020,24,<5,21
34007611600,GHC,65+,2020,71,45,42
34007611700,GHC,65+,2020,47,22,31
34007600200,PF,18-64,2020,14,12,<5
34007600400,PF,18-64,2020,16,10,6
34007600700,PF,18-64,2020,8,8,0
34007600800,PF,18-64,2020,24,14,10
34007600900,PF,18-64,2020,11,9,<5
34007601000,PF,18-64,2020,15,12,<5
34007601101,PF,18-64,2020,9,7,<5
34007601102,PF,18-64,2020,19,13,6
34007601200,PF,18-64,2020,18,13,5
34007601300,PF,18-64,2020,23,18,6
34007601400,PF,18-64,2020,21,12,10
34007601500,PF,18-64,2020,41,30,11
34007601600,PF,18-64,2020,21,18,<5
34007601700,PF,18-64,2020,20,16,<5
34007601800,PF,18-64,2020,<5,<5,<5
34007601900,PF,18-64,2020,9,<5,5
34007602000,PF,18-64,2020,26,20,6
34007602503,PF,18-64,2020,11,9,<5
34007602601,PF,18-64,2020,7,<5,6
34007602602,PF,18-64,2020,7,<5,<5
34007602901,PF,18-64,2020,7,<5,<5
34007602902,PF,18-64,2020,7,5,<5
34007603001,PF,18-64,2020,8,<5,<5
34007603002,PF,18-64,2020,11,8,<5
34007603100,PF,18-64,2020,6,<5,5
34007603200,PF,18-64,2020,8,<5,<5
34007603301,PF,18-64,2020,10,8,<5
34007603302,PF,18-64,2020,<5,<5,<5
34007603303,PF,18-64,2020,5,<5,<5
34007603400,PF,18-64,2020,<5,<5,<5
34007603501,PF,18-64,2020,5,<5,<5
34007603503,PF,18-64,2020,<5,<5,0
34007603504,PF,18-64,2020,<5,0,<5
34007603505,PF,18-64,2020,9,5,<5
34007603506,PF,18-64,2020,7,5,<5
34007603507,PF,18-64,2020,12,7,5
34007603601,PF,18-64,2020,7,<5,<5
34007603602,PF,18-64,2020,<5,<5,<5
34007603603,PF,18-64,2020,<5,0,<5
34007603700,PF,18-64,2020,<5,<5,<5
34007603800,PF,18-64,2020,<5,0,<5
34007603901,PF,18-64,2020,<5,<5,<5
34007603902,PF,18-64,2020,<5,<5,<5
34007604100,PF,18-64,2020,9,8,<5
34007604200,PF,18-64,2020,6,5,<5
34007604300,PF,18-64,2020,<5,<5,<5
34007604400,PF,18-64,2020,5,<5,<5
34007604600,PF,18-64,2020,<5,0,<5
34007604700,PF,18-64,2020,6,<5,<5
34007605100,PF,18-64,2020,<5,<5,<5
34007605200,PF,18-64,2020,<5,<5,<5
34007605300,PF,18-64,2020,5,<5,<5
34007605602,PF,18-64,2020,<5,<5,<5
34007605700,PF,18-64,2020,7,5,<5
34007605800,PF,18-64,2020,<5,<5,<5
34007605900,PF,18-64,2020,<5,<5,<5
34007606000,PF,18-64,2020,<5,<5,<5
34007606100,PF,18-64,2020,<5,<5,<5
34007606200,PF,18-64,2020,<5,<5,0
34007606300,PF,18-64,2020,<5,<5,0
34007606500,PF,18-64,2020,12,8,<5
34007606600,PF,18-64,2020,<5,<5,0
34007606700,PF,18-64,2020,7,<5,<5
34007606800,PF,18-64,2020,<5,0,<5
34007607000,PF,18-64,2020,7,<5,5
34007607100,PF,18-64,2020,6,<5,<5
34007607200,PF,18-64,2020,9,<5,5
34007607300,PF,18-64,2020,<5,<5,0
34007607401,PF,18-64,2020,<5,<5,<5
34007607402,PF,18-64,2020,<5,<5,<5
34007607502,PF,18-64,2020,6,<5,5
34007607503,PF,18-64,2020,15,8,7
34007607504,PF,18-64,2020,<5,<5,0
34007607505,PF,18-64,2020,<5,0,<5
34007607506,PF,18-64,2020,<5,0,<5
34007607507,PF,18-64,2020,13,8,5
34007607600,PF,18-64,2020,8,<5,<5
34007607701,PF,18-64,2020,14,9,5
34007607702,PF,18-64,2020,7,<5,5
34007607801,PF,18-64,2020,14,10,6
34007607802,PF,18-64,2020,<5,<5,<5
34007608001,PF,18-64,2020,5,<5,5
34007608202,PF,18-64,2020,8,<5,5
34007608205,PF,18-64,2020,<5,<5,<5
34007608206,PF,18-64,2020,5,<5,<5
34007608209,PF,18-64,2020,<5,<5,<5
34007608210,PF,18-64,2020,6,5,<5
34007608211,PF,18-64,2020,12,8,<5
34007608302,PF,18-64,2020,<5,<5,<5
34007608303,PF,18-64,2020,<5,<5,<5
34007608304,PF,18-64,2020,6,<5,<5
34007608401,PF,18-64,2020,6,5,<5
34007608402,PF,18-64,2020,<5,<5,<5
34007608403,PF,18-64,2020,7,5,<5
34007608404,PF,18-64,2020,<5,<5,<5
34007608503,PF,18-64,2020,12,9,<5
34007608504,PF,18-64,2020,7,<5,<5
34007608600,PF,18-64,2020,8,<5,6
34007608700,PF,18-64,2020,9,<5,5
34007608800,PF,18-64,2020,12,<5,8
34007608901,PF,18-64,2020,11,8,<5
34007608903,PF,18-64,2020,6,<5,<5
34007608904,PF,18-64,2020,<5,0,<5
34007609000,PF,18-64,2020,6,<5,<5
34007609103,PF,18-64,2020,17,10,7
34007609201,PF,18-64,2020,11,5,6
34007609202,PF,18-64,2020,13,7,7
34007609203,PF,18-64,2020,<5,<5,<5
34007609204,PF,18-64,2020,9,<5,7
34007609205,PF,18-64,2020,<5,<5,<5
34007610300,PF,18-64,2020,5,<5,<5
34007610400,PF,18-64,2020,24,18,6
34007610500,PF,18-64,2020,15,11,<5
34007610600,PF,18-64,2020,11,<5,8
34007610800,PF,18-64,2020,8,5,<5
34007610900,PF,18-64,2020,<5,<5,0
34007611000,PF,18-64,2020,17,10,7
34007611100,PF,18-64,2020,11,<5,7
34007611200,PF,18-64,2020,6,<5,<5
34007611300,PF,18-64,2020,<5,<5,<5
34007611400,PF,18-64,2020,8,5,<5
34007611500,PF,18-64,2020,<5,<5,<5
34007611600,PF,18-64,2020,9,7,<5
34007611700,PF,18-64,2020,8,6,<5
34007600200,PF,65+,2020,<5,<5,<5
34007600400,PF,65+,2020,<5,<5,<5
34007600700,PF,65+,2020,<5,<5,<5
34007600800,PF,65+,2020,23,5,19
34007600900,PF,65+,2020,6,<5,<5
34007601000,PF,65+,2020,<5,<5,<5
34007601101,PF,65+,2020,<5,<5,<5
34007601102,PF,65+,2020,13,6,7
34007601200,PF,65+,2020,16,<5,13
34007601300,PF,65+,2020,13,<5,10
34007601400,PF,65+,2020,10,<5,7
34007601500,PF,65+,2020,13,6,8
34007601600,PF,65+,2020,8,<5,5
34007601700,PF,65+,2020,5,<5,<5
34007601900,PF,65+,2020,5,<5,<5
34007602000,PF,65+,2020,9,5,5
34007602503,PF,65+,2020,6,<5,<5
34007602601,PF,65+,2020,7,0,7
34007602602,PF,65+,2020,<5,0,<5
34007602901,PF,65+,2020,20,<5,18
34007602902,PF,65+,2020,<5,0,<5
34007603001,PF,65+,2020,<5,<5,<5
34007603002,PF,65+,2020,5,<5,<5
34007603100,PF,65+,2020,6,0,6
34007603200,PF,65+,2020,37,5,33
34007603301,PF,65+,2020,23,6,18
34007603302,PF,65+,2020,22,<5,19
34007603303,PF,65+,2020,15,<5,11
34007603400,PF,65+,2020,41,13,30
34007603501,PF,65+,2020,20,<5,16
34007603503,PF,65+,2020,13,<5,12
34007603504,PF,65+,2020,<5,<5,<5
34007603505,PF,65+,2020,11,<5,10
34007603506,PF,65+,2020,13,5,9
34007603507,PF,65+,2020,22,<5,21
34007603601,PF,65+,2020,14,<5,12
34007603602,PF,65+,2020,7,<5,5
34007603603,PF,65+,2020,9,<5,8
34007603700,PF,65+,2020,15,<5,13
34007603800,PF,65+,2020,9,<5,8
34007603901,PF,65+,2020,12,<5,9
34007603902,PF,65+,2020,11,0,11
34007604100,PF,65+,2020,<5,<5,<5
34007604200,PF,65+,2020,18,5,13
34007604300,PF,65+,2020,15,6,10
34007604400,PF,65+,2020,9,<5,8
34007604600,PF,65+,2020,<5,<5,<5
34007604700,PF,65+,2020,<5,<5,<5
34007605100,PF,65+,2020,8,0,8
34007605200,PF,65+,2020,8,<5,7
34007605300,PF,65+,2020,5,0,5
34007605400,PF,65+,2020,12,<5,8
34007605602,PF,65+,2020,<5,0,<5
34007605700,PF,65+,2020,7,<5,<5
34007605800,PF,65+,2020,<5,0,<5
34007605900,PF,65+,2020,6,<5,6
34007606000,PF,65+,2020,9,<5,9
34007606100,PF,65+,2020,<5,0,<5
34007606200,PF,65+,2020,<5,<5,<5
34007606300,PF,65+,2020,<5,0,<5
34007606400,PF,65+,2020,5,<5,<5
34007606500,PF,65+,2020,12,6,7
34007606600,PF,65+,2020,<5,0,<5
34007606700,PF,65+,2020,14,5,11
34007606800,PF,65+,2020,6,<5,5
34007607000,PF,65+,2020,11,<5,10
34007607100,PF,65+,2020,6,<5,6
34007607200,PF,65+,2020,5,<5,<5
34007607300,PF,65+,2020,8,0,8
34007607401,PF,65+,2020,6,<5,5
34007607402,PF,65+,2020,8,<5,6
34007607502,PF,65+,2020,57,12,48
34007607503,PF,65+,2020,54,19,38
34007607504,PF,65+,2020,9,<5,8
34007607505,PF,65+,2020,13,<5,11
34007607506,PF,65+,2020,<5,0,<5
34007607507,PF,65+,2020,29,9,20
34007607600,PF,65+,2020,7,0,7
34007607701,PF,65+,2020,10,<5,7
34007607702,PF,65+,2020,10,<5,8
34007607801,PF,65+,2020,7,<5,6
34007607802,PF,65+,2020,<5,0,<5
34007608001,PF,65+,2020,5,0,5
34007608202,PF,65+,2020,5,<5,<5
34007608205,PF,65+,2020,9,<5,7
34007608206,PF,65+,2020,6,0,6
34007608209,PF,65+,2020,<5,0,<5
34007608210,PF,65+,2020,6,0,6
34007608211,PF,65+,2020,<5,0,<5
34007608302,PF,65+,2020,8,<5,7
34007608303,PF,65+,2020,<5,0,<5
34007608304,PF,65+,2020,11,<5,9
34007608401,PF,65+,2020,5,0,5
34007608402,PF,65+,2020,8,0,8
34007608403,PF,65+,2020,6,0,6
34007608404,PF,65+,2020,14,<5,12
34007608503,PF,65+,2020,<5,<5,<5
34007608504,PF,65+,2020,7,<5,6
34007608600,PF,65+,2020,10,<5,8
34007608700,PF,65+,2020,34,6,28
34007608800,PF,65+,2020,26,<5,23
34007608901,PF,65+,2020,16,<5,13
34007608903,PF,65+,2020,13,<5,12
34007608904,PF,65+,2020,5,<5,<5
34007609000,PF,65+,2020,9,<5,7
34007609103,PF,65+,2020,41,13,29
34007609201,PF,65+,2020,7,<5,5
34007609202,PF,65+,2020,14,<5,12
34007609203,PF,65+,2020,16,5,14
34007609204,PF,65+,2020,11,<5,8
34007609205,PF,65+,2020,11,<5,8
34007610400,PF,65+,2020,6,<5,<5
34007610500,PF,65+,2020,15,<5,12
34007610600,PF,65+,2020,19,5,16
34007610800,PF,65+,2020,10,<5,8
34007610900,PF,65+,2020,13,<5,11
34007611000,PF,65+,2020,16,<5,15
34007611100,PF,65+,2020,17,<5,16
34007611200,PF,65+,2020,15,<5,14
34007611300,PF,65+,2020,8,<5,6
34007611400,PF,65+,2020,10,<5,9
34007611500,PF,65+,2020,8,<5,7
34007611600,PF,65+,2020,10,7,5
34007611700,PF,65+,2020,7,5,<5
34007600200,PHQD,18-64,2020,19,16,<5
34007600400,PHQD,18-64,2020,20,18,<5
34007600700,PHQD,18-64,2020,14,14,<5
34007600800,PHQD,18-64,2020,46,34,16
34007600900,PHQD,18-64,2020,21,18,<5
34007601000,PHQD,18-64,2020,24,20,6
34007601101,PHQD,18-64,2020,10,7,<5
34007601102,PHQD,18-64,2020,29,23,6
34007601200,PHQD,18-64,2020,22,19,<5
34007601300,PHQD,18-64,2020,32,29,5
34007601400,PHQD,18-64,2020,27,21,7
34007601500,PHQD,18-64,2020,55,44,13
34007601600,PHQD,18-64,2020,15,11,6
34007601700,PHQD,18-64,2020,17,15,<5
34007601800,PHQD,18-64,2020,13,10,<5
34007601900,PHQD,18-64,2020,15,13,<5
34007602000,PHQD,18-64,2020,37,28,12
34007602503,PHQD,18-64,2020,13,11,<5
34007602601,PHQD,18-64,2020,8,<5,<5
34007602602,PHQD,18-64,2020,6,<5,<5
34007602901,PHQD,18-64,2020,18,13,8
34007602902,PHQD,18-64,2020,15,13,<5
34007603001,PHQD,18-64,2020,8,5,<5
34007603002,PHQD,18-64,2020,11,7,<5
34007603100,PHQD,18-64,2020,13,10,<5
34007603200,PHQD,18-64,2020,12,7,5
34007603301,PHQD,18-64,2020,20,14,6
34007603302,PHQD,18-64,2020,7,7,0
34007603303,PHQD,18-64,2020,7,<5,<5
34007603400,PHQD,18-64,2020,11,9,<5
34007603501,PHQD,18-64,2020,8,5,<5
34007603503,PHQD,18-64,2020,<5,0,<5
34007603504,PHQD,18-64,2020,<5,<5,<5
34007603505,PHQD,18-64,2020,37,31,10
34007603506,PHQD,18-64,2020,7,<5,5
34007603507,PHQD,18-64,2020,9,8,<5
34007603601,PHQD,18-64,2020,11,9,<5
34007603603,PHQD,18-64,2020,<5,<5,0
34007603700,PHQD,18-64,2020,7,<5,<5
34007603800,PHQD,18-64,2020,8,7,<5
34007603901,PHQD,18-64,2020,7,<5,<5
34007603902,PHQD,18-64,2020,13,11,<5
34007604100,PHQD,18-64,2020,22,20,5
34007604200,PHQD,18-64,2020,17,16,<5
34007604300,PHQD,18-64,2020,15,13,<5
34007604400,PHQD,18-64,2020,7,7,0
34007604600,PHQD,18-64,2020,6,<5,<5
34007604700,PHQD,18-64,2020,11,8,<5
34007605100,PHQD,18-64,2020,5,5,0
34007605200,PHQD,18-64,2020,18,12,7
34007605300,PHQD,18-64,2020,11,10,<5
34007605400,PHQD,18-64,2020,8,7,<5
34007605602,PHQD,18-64,2020,8,5,<5
34007605700,PHQD,18-64,2020,10,8,<5
34007605800,PHQD,18-64,2020,5,<5,<5
34007605900,PHQD,18-64,2020,5,<5,<5
34007606000,PHQD,18-64,2020,<5,<5,<5
34007606100,PHQD,18-64,2020,<5,<5,<5
34007606200,PHQD,18-64,2020,<5,<5,<5
34007606400,PHQD,18-64,2020,<5,<5,0
34007606500,PHQD,18-64,2020,7,6,<5
34007606600,PHQD,18-64,2020,<5,<5,<5
34007606700,PHQD,18-64,2020,7,5,5
34007606800,PHQD,18-64,2020,6,6,<5
34007607000,PHQD,18-64,2020,24,18,7
34007607100,PHQD,18-64,2020,7,5,<5
34007607200,PHQD,18-64,2020,14,10,5
34007607300,PHQD,18-64,2020,7,6,<5
34007607401,PHQD,18-64,2020,9,6,<5
34007607402,PHQD,18-64,2020,5,5,<5
34007607502,PHQD,18-64,2020,10,5,5
34007607503,PHQD,18-64,2020,13,10,5
34007607505,PHQD,18-64,2020,<5,<5,0
34007607506,PHQD,18-64,2020,7,<5,<5
