geoid,category,age_bin,year,combined_count,ed_count,inp_count
34007603902,GAD,65+,2019,12,5,10
34007604100,GAD,65+,2019,8,5,<5
34007604200,GAD,65+,2019,21,10,13
34007604300,GAD,65+,2019,11,<5,9
34007604400,GAD,65+,2019,15,8,8
34007604600,GAD,65+,2019,7,<5,<5
34007604700,GAD,65+,2019,8,<5,6
34007605100,GAD,65+,2019,14,<5,12
34007605200,GAD,65+,2019,<5,<5,<5
34007605300,GAD,65+,2019,7,<5,6
34007605400,GAD,65+,2019,9,5,5
34007605602,GAD,65+,2019,<5,<5,<5
34007605700,GAD,65+,2019,8,<5,6
34007605800,GAD,65+,2019,5,<5,5
34007605900,GAD,65+,2019,5,<5,<5
34007606000,GAD,65+,2019,5,<5,5
34007606100,GAD,65+,2019,<5,<5,<5
34007606200,GAD,65+,2019,5,<5,<5
34007606300,GAD,65+,2019,<5,<5,<5
34007606400,GAD,65+,2019,<5,<5,<5
34007606500,GAD,65+,2019,10,<5,8
34007606600,GAD,65+,2019,<5,<5,<5
34007606700,GAD,65+,2019,12,<5,9
34007606800,GAD,65+,2019,8,<5,6
34007607000,GAD,65+,2019,12,<5,10
34007607100,GAD,65+,2019,<5,<5,<5
34007607200,GAD,65+,2019,<5,0,<5
34007607300,GAD,65+,2019,6,0,6
34007607401,GAD,65+,2019,<5,<5,<5
34007607402,GAD,65+,2019,<5,<5,<5
34007607502,GAD,65+,2019,33,7,30
34007607503,GAD,65+,2019,23,7,17
34007607504,GAD,65+,2019,5,<5,<5
34007607505,GAD,65+,2019,5,0,5
34007607506,GAD,65+,2019,<5,0,<5
34007607507,GAD,65+,2019,14,<5,10
34007607600,GAD,65+,2019,<5,0,<5
34007607701,GAD,65+,2019,5,0,5
34007607702,GAD,65+,2019,6,<5,5
34007607801,GAD,65+,2019,8,<5,7
34007607802,GAD,65+,2019,<5,0,<5
34007607900,GAD,65+,2019,<5,0,<5
34007608001,GAD,65+,2019,<5,0,<5
34007608202,GAD,65+,2019,9,<5,8
34007608205,GAD,65+,2019,<5,0,<5
34007608206,GAD,65+,2019,8,<5,7
34007608209,GAD,65+,2019,<5,<5,<5
34007608210,GAD,65+,2019,<5,0,<5
34007608211,GAD,65+,2019,8,0,8
34007608302,GAD,65+,2019,15,<5,13
34007608303,GAD,65+,2019,<5,0,<5
34007608304,GAD,65+,2019,10,<5,8
34007608401,GAD,65+,2019,<5,<5,<5
34007608402,GAD,65+,2019,9,<5,7
34007608403,GAD,65+,2019,6,0,6
34007608404,GAD,65+,2019,6,<5,5
34007608503,GAD,65+,2019,8,<5,7
34007608504,GAD,65+,2019,6,<5,<5
34007608600,GAD,65+,2019,12,<5,10
34007608700,GAD,65+,2019,18,6,13
34007608800,GAD,65+,2019,<5,<5,<5
34007608901,GAD,65+,2019,8,<5,7
34007608903,GAD,65+,2019,<5,0,<5
34007608904,GAD,65+,2019,<5,<5,<5
34007609103,GAD,65+,2019,10,<5,9
34007609201,GAD,65+,2019,<5,0,<5
34007609202,GAD,65+,2019,6,<5,6
34007609203,GAD,65+,2019,10,<5,7
34007609204,GAD,65+,2019,6,<5,5
34007609205,GAD,65+,2019,<5,0,<5
34007610300,GAD,65+,2019,<5,0,<5
34007610400,GAD,65+,2019,6,<5,<5
34007610500,GAD,65+,2019,15,12,6
34007610600,GAD,65+,2019,19,8,14
34007610800,GAD,65+,2019,19,8,13
34007610900,GAD,65+,2019,12,6,10
34007611000,GAD,65+,2019,11,<5,9
34007611100,GAD,65+,2019,9,<5,6
34007611200,GAD,65+,2019,19,5,15
34007611300,GAD,65+,2019,8,<5,6
34007611400,GAD,65+,2019,6,<5,<5
34007611500,GAD,65+,2019,<5,0,<5
34007611600,GAD,65+,2019,15,5,11
34007611700,GAD,65+,2019,7,<5,<5
34007600200,GHC,18-64,2019,195,179,39
34007600400,GHC,18-64,2019,299,270,58
34007600700,GHC,18-64,2019,151,134,35
34007600800,GHC,18-64,2019,486,427,119
34007600900,GHC,18-64,2019,333,301,52
34007601000,GHC,18-64,2019,396,358,67
34007601101,GHC,18-64,2019,239,211,43
34007601102,GHC,18-64,2019,396,356,72
34007601200,GHC,18-64,2019,472,432,75
34007601300,GHC,18-64,2019,485,449,88
34007601400,GHC,18-64,2019,505,454,105
34007601500,GHC,18-64,2019,691,621,142
34007601600,GHC,18-64,2019,246,226,38
34007601700,GHC,18-64,2019,340,297,83
34007601800,GHC,18-64,2019,123,111,22
34007601900,GHC,18-64,2019,290,270,48
34007602000,GHC,18-64,2019,690,628,126
34007602503,GHC,18-64,2019,157,136,32
34007602601,GHC,18-64,2019,104,85,30
34007602602,GHC,18-64,2019,132,110,34
34007602901,GHC,18-64,2019,157,120,46
34007602902,GHC,18-64,2019,163,132,46
34007603001,GHC,18-64,2019,117,99,31
34007603002,GHC,18-64,2019,270,235,57
34007603100,GHC,18-64,2019,122,99,36
34007603200,GHC,18-64,2019,216,166,69
34007603301,GHC,18-64,2019,168,130,51
34007603302,GHC,18-64,2019,112,91,32
34007603303,GHC,18-64,2019,80,63,29
34007603400,GHC,18-64,2019,152,120,41
34007603501,GHC,18-64,2019,69,53,18
34007603503,GHC,18-64,2019,45,31,15
34007603504,GHC,18-64,2019,31,22,10
34007603505,GHC,18-64,2019,237,215,46
34007603506,GHC,18-64,2019,69,50,26
34007603507,GHC,18-64,2019,65,49,21
34007603601,GHC,18-64,2019,109,73,50
34007603602,GHC,18-64,2019,18,14,<5
34007603603,GHC,18-64,2019,33,24,10
34007603700,GHC,18-64,2019,119,98,32
34007603800,GHC,18-64,2019,88,66,26
34007603901,GHC,18-64,2019,88,66,32
34007603902,GHC,18-64,2019,92,66,31
34007604100,GHC,18-64,2019,244,217,48
34007604200,GHC,18-64,2019,91,76,27
34007604300,GHC,18-64,2019,84,75,15
34007604400,GHC,18-64,2019,59,45,17
34007604600,GHC,18-64,2019,92,71,37
34007604700,GHC,18-64,2019,49,40,12
34007605100,GHC,18-64,2019,97,75,31
34007605200,GHC,18-64,2019,79,65,20
34007605300,GHC,18-64,2019,60,50,13
34007605400,GHC,18-64,2019,89,60,33
34007605602,GHC,18-64,2019,73,57,22
34007605700,GHC,18-64,2019,79,49,34
34007605800,GHC,18-64,2019,46,38,8
34007605900,GHC,18-64,2019,34,21,15
34007606000,GHC,18-64,2019,36,28,13
34007606100,GHC,18-64,2019,9,5,<5
34007606200,GHC,18-64,2019,34,26,9
34007606300,GHC,18-64,2019,25,18,9
34007606400,GHC,18-64,2019,30,22,11
34007606500,GHC,18-64,2019,171,141,56
34007606600,GHC,18-64,2019,40,27,17
34007606700,GHC,18-64,2019,147,104,58
34007606800,GHC,18-64,2019,95,69,31
34007607000,GHC,18-64,2019,149,116,48
34007607100,GHC,18-64,2019,92,61,46
34007607200,GHC,18-64,2019,161,125,59
34007607300,GHC,18-64,2019,143,111,49
34007607401,GHC,18-64,2019,131,107,42
34007607402,GHC,18-64,2019,100,75,40
34007607502,GHC,18-64,2019,113,74,52
34007607503,GHC,18-64,2019,127,90,46
34007607504,GHC,18-64,2019,49,37,12
34007607505,GHC,18-64,2019,62,44,22
34007607506,GHC,18-64,2019,71,61,20
34007607507,GHC,18-64,2019,123,93,39
34007607600,GHC,18-64,2019,36,22,15
34007607701,GHC,18-64,2019,303,253,80
34007607702,GHC,18-64,2019,250,204,77
34007607801,GHC,18-64,2019,332,273,101
34007607802,GHC,18-64,2019,96,79,31
34007607900,GHC,18-64,2019,36,29,14
34007608001,GHC,18-64,2019,122,96,37
34007608202,GHC,18-64,2019,155,123,50
34007608205,GHC,18-64,2019,72,49,23
34007608206,GHC,18-64,2019,73,56,23
34007608209,GHC,18-64,2019,124,99,39
34007608210,GHC,18-64,2019,156,135,39
34007608211,GHC,18-64,2019,243,194,72
34007608302,GHC,18-64,2019,189,139,65
34007608303,GHC,18-64,2019,124,102,38
34007608304,GHC,18-64,2019,161,119,52
34007608401,GHC,18-64,2019,114,89,31
34007608402,GHC,18-64,2019,85,67,23
34007608403,GHC,18-64,2019,220,165,67
34007608404,GHC,18-64,2019,196,147,71
34007608503,GHC,18-64,2019,158,138,44
34007608504,GHC,18-64,2019,217,175,70
34007608600,GHC,18-64,2019,263,215,71
34007608700,GHC,18-64,2019,180,125,72
34007608800,GHC,18-64,2019,134,101,45
34007608901,GHC,18-64,2019,143,102,58
34007608903,GHC,18-64,2019,61,41,28
34007608904,GHC,18-64,2019,31,19,15
34007609000,GHC,18-64,2019,60,39,29
34007609103,GHC,18-64,2019,147,105,54
34007609201,GHC,18-64,2019,158,118,59
34007609202,GHC,18-64,2019,258,202,85
34007609203,GHC,18-64,2019,260,194,91
34007609204,GHC,18-64,2019,235,184,75
34007609205,GHC,18-64,2019,125,93,40
34007610300,GHC,18-64,2019,73,59,20
34007610400,GHC,18-64,2019,469,416,102
34007610500,GHC,18-64,2019,388,334,84
34007610600,GHC,18-64,2019,109,81,49
34007610800,GHC,18-64,2019,228,185,74
34007610900,GHC,18-64,2019,114,77,50
34007611000,GHC,18-64,2019,288,229,84
34007611100,GHC,18-64,2019,88,69,30
34007611200,GHC,18-64,2019,145,104,57
34007611300,GHC,18-64,2019,136,110,40
34007611400,GHC,18-64,2019,149,113,50
34007611500,GHC,18-64,2019,44,34,11
34007611600,GHC,18-64,2019,266,223,67
34007611700,GHC,18-64,2019,94,76,26
34007600200,GHC,65+,2019,45,35,22
34007600400,GHC,65+,2019,56,46,23
34007600700,GHC,65+,2019,23,17,11
34007600800,GHC,65+,2019,142,97,71
34007600900,GHC,65+,2019,53,44,22
34007601000,GHC,65+,2019,79,58,32
34007601101,GHC,65+,2019,51,40,21
34007601102,GHC,65+,2019,111,75,53
34007601200,GHC,65+,2019,127,94,61
34007601300,GHC,65+,2019,126,93,56
34007601400,GHC,65+,2019,151,117,65
34007601500,GHC,65+,2019,140,110,60
34007601600,GHC,65+,2019,45,27,25
34007601700,GHC,65+,2019,67,55,27
34007601800,GHC,65+,2019,26,19,11
34007601900,GHC,65+,2019,59,41,31
34007602000,GHC,65+,2019,73,48,41
34007602503,GHC,65+,2019,68,50,29
34007602601,GHC,65+,2019,73,46,38
34007602602,GHC,65+,2019,37,22,20
34007602901,GHC,65+,2019,135,78,83
34007602902,GHC,65+,2019,54,32,31
34007603001,GHC,65+,2019,85,48,52
34007603002,GHC,65+,2019,86,57,53
34007603100,GHC,65+,2019,65,39,40
34007603200,GHC,65+,2019,259,137,172
34007603301,GHC,65+,2019,189,97,131
34007603302,GHC,65+,2019,137,57,103
34007603303,GHC,65+,2019,132,68,86
34007603400,GHC,65+,2019,202,103,143
34007603501,GHC,65+,2019,59,24,39
34007603503,GHC,65+,2019,47,14,36
34007603504,GHC,65+,2019,35,15,26
34007603505,GHC,65+,2019,49,17,41
34007603506,GHC,65+,2019,73,26,55
34007603507,GHC,65+,2019,97,36,70
34007603601,GHC,65+,2019,134,54,94
34007603602,GHC,65+,2019,38,16,27
34007603603,GHC,65+,2019,36,15,25
34007603700,GHC,65+,2019,101,49,72
34007603800,GHC,65+,2019,77,38,46
34007603901,GHC,65+,2019,133,66,89
34007603902,GHC,65+,2019,86,50,54
34007604100,GHC,65+,2019,61,42,33
34007604200,GHC,65+,2019,117,62,80
34007604300,GHC,65+,2019,82,48,49
34007604400,GHC,65+,2019,70,48,39
34007604600,GHC,65+,2019,37,19,26
34007604700,GHC,65+,2019,37,23,21
34007605100,GHC,65+,2019,46,15,37
34007605200,GHC,65+,2019,43,17,29
34007605300,GHC,65+,2019,32,13,22
34007605400,GHC,65+,2019,65,34,38
34007605602,GHC,65+,2019,30,19,15
34007605700,GHC,65+,2019,73,40,46
34007605800,GHC,65+,2019,46,27,26
34007605900,GHC,65+,2019,31,21,14
34007606000,GHC,65+,2019,61,35,37
34007606100,GHC,65+,2019,20,13,10
34007606200,GHC,65+,2019,49,15,39
34007606300,GHC,65+,2019,29,16,18
34007606400,GHC,65+,2019,46,22,30
34007606500,GHC,65+,2019,96,49,62
34007606600,GHC,65+,2019,31,16,20
34007606700,GHC,65+,2019,114,50,79
34007606800,GHC,65+,2019,52,24,34
34007607000,GHC,65+,2019,82,42,50
34007607100,GHC,65+,2019,61,32,41
34007607200,GHC,65+,2019,84,35,63
34007607300,GHC,65+,2019,55,18,41
34007607401,GHC,65+,2019,40,21,23
34007607402,GHC,65+,2019,40,19,24
34007607502,GHC,65+,2019,262,89,211
34007607503,GHC,65+,2019,174,64,131
34007607504,GHC,65+,2019,42,15,32
34007607505,GHC,65+,2019,40,14,30
34007607506,GHC,65+,2019,24,10,17
34007607507,GHC,65+,2019,172,84,114
34007607600,GHC,65+,2019,24,7,18
34007607701,GHC,65+,2019,81,27,64
34007607702,GHC,65+,2019,90,44,60
34007607801,GHC,65+,2019,74,39,43
34007607802,GHC,65+,2019,40,19,29
34007607900,GHC,65+,2019,18,9,11
34007608001,GHC,65+,2019,42,20,28
34007608202,GHC,65+,2019,54,29,31
34007608205,GHC,65+,2019,57,17,43
34007608206,GHC,65+,2019,51,25,34
34007608209,GHC,65+,2019,51,25,33
34007608210,GHC,65+,2019,45,27,24
34007608211,GHC,65+,2019,81,37,61
34007608302,GHC,65+,2019,112,54,72
34007608303,GHC,65+,2019,31,11,23
34007608304,GHC,65+,2019,94,46,61
34007608401,GHC,65+,2019,32,16,21
34007608402,GHC,65+,2019,64,35,38
34007608403,GHC,65+,2019,53,26,33
34007608404,GHC,65+,2019,79,42,56
34007608503,GHC,65+,2019,43,20,28
34007608504,GHC,65+,2019,54,29,37
34007608600,GHC,65+,2019,79,43,48
34007608700,GHC,65+,2019,132,38,111
34007608800,GHC,65+,2019,97,34,76
34007608901,GHC,65+,2019,65,21,51
34007608903,GHC,65+,2019,43,10,35
34007608904,GHC,65+,2019,23,6,20
34007609000,GHC,65+,2019,38,17,27
34007609103,GHC,65+,2019,127,37,101
34007609201,GHC,65+,2019,44,21,32
34007609202,GHC,65+,2019,76,48,47
34007609203,GHC,65+,2019,119,45,80
34007609204,GHC,65+,2019,71,35,48
34007609205,GHC,65+,2019,39,18,27
34007610300,GHC,65+,2019,12,9,<5
34007610400,GHC,65+,2019,55,35,27
34007610500,GHC,65+,2019,127,87,68
34007610600,GHC,65+,2019,113,71,70
34007610800,GHC,65+,2019,102,73,62
34007610900,GHC,65+,2019,92,55,54
34007611000,GHC,65+,2019,81,41,50
34007611100,GHC,65+,2019,66,38,39
34007611200,GHC,65+,2019,115,52,86
34007611300,GHC,65+,2019,69,31,47
34007611400,GHC,65+,2019,55,25,41
34007611500,GHC,65+,2019,35,13,25
34007611600,GHC,65+,2019,107,66,59
34007611700,GHC,65+,2019,48,30,29
34007600200,PF,18-64,2019,7,5,<5
34007600400,PF,18-64,2019,9,8,<5
34007600700,PF,18-64,2019,9,5,<5
34007600800,PF,18-64,2019,35,22,13
34007600900,PF,18-64,2019,12,10,<5
34007601000,PF,18-64,2019,12,10,<5
34007601101,PF,18-64,2019,11,6,5
34007601102,PF,18-64,2019,18,12,6
34007601200,PF,18-64,2019,21,17,5
34007601300,PF,18-64,2019,20,16,<5
34007601400,PF,18-64,2019,21,17,5
34007601500,PF,18-64,2019,42,27,16
34007601600,PF,18-64,2019,14,12,<5
34007601700,PF,18-64,2019,14,5,9
34007601800,PF,18-64,2019,6,<5,<5
34007601900,PF,18-64,2019,15,10,5
34007602000,PF,18-64,2019,29,25,<5
34007602503,PF,18-64,2019,6,<5,<5
34007602601,PF,18-64,2019,<5,<5,<5
34007602602,PF,18-64,2019,6,<5,<5
34007602901,PF,18-64,2019,11,7,<5
34007602902,PF,18-64,2019,10,<5,6
34007603001,PF,18-64,2019,<5,<5,<5
34007603002,PF,18-64,2019,10,6,<5
34007603100,PF,18-64,2019,6,<5,<5
34007603200,PF,18-64,2019,8,5,<5
34007603301,PF,18-64,2019,5,<5,<5
34007603302,PF,18-64,2019,<5,<5,<5
34007603303,PF,18-64,2019,7,5,<5
34007603400,PF,18-64,2019,11,<5,7
34007603501,PF,18-64,2019,<5,<5,<5
34007603503,PF,18-64,2019,<5,0,<5
34007603504,PF,18-64,2019,<5,<5,<5
34007603505,PF,18-64,2019,9,6,<5
34007603506,PF,18-64,2019,<5,<5,0
34007603507,PF,18-64,2019,<5,<5,<5
34007603601,PF,18-64,2019,8,<5,7
34007603602,PF,18-64,2019,<5,0,<5
34007603603,PF,18-64,2019,<5,0,<5
34007603700,PF,18-64,2019,6,<5,<5
34007603800,PF,18-64,2019,<5,<5,<5
34007603901,PF,18-64,2019,<5,<5,<5
34007603902,PF,18-64,2019,<5,<5,0
34007604100,PF,18-64,2019,9,6,<5
34007604200,PF,18-64,2019,<5,<5,<5
34007604300,PF,18-64,2019,5,<5,<5
34007604400,PF,18-64,2019,<5,<5,0
34007604600,PF,18-64,2019,5,<5,<5
34007604700,PF,18-64,2019,<5,<5,<5
34007605100,PF,18-64,2019,5,<5,<5
34007605200,PF,18-64,2019,<5,<5,0
34007605300,PF,18-64,2019,<5,<5,0
34007605400,PF,18-64,2019,6,<5,<5
34007605602,PF,18-64,2019,5,<5,<5
34007605700,PF,18-64,2019,<5,<5,<5
34007605800,PF,18-64,2019,<5,<5,0
34007605900,PF,18-64,2019,<5,<5,<5
34007606100,PF,18-64,2019,<5,0,<5
34007606200,PF,18-64,2019,<5,<5,0
34007606300,PF,18-64,2019,<5,<5,0
34007606500,PF,18-64,2019,7,6,<5
34007606600,PF,18-64,2019,<5,<5,0
34007606700,PF,18-64,2019,8,<5,6
34007606800,PF,18-64,2019,<5,<5,<5
34007607000,PF,18-64,2019,7,<5,7
34007607100,PF,18-64,2019,<5,<5,0
34007607200,PF,18-64,2019,10,<5,6
34007607300,PF,18-64,2019,7,5,<5
34007607401,PF,18-64,2019,<5,<5,0
34007607402,PF,18-64,2019,<5,<5,<5
34007607502,PF,18-64,2019,18,9,10
34007607503,PF,18-64,2019,9,5,<5
34007607504,PF,18-64,2019,<5,<5,0
34007607505,PF,18-64,2019,<5,<5,<5
34007607506,PF,18-64,2019,<5,<5,<5
34007607507,PF,18-64,2019,7,<5,5
34007607600,PF,18-64,2019,<5,0,<5
34007607701,PF,18-64,2019,18,8,10
34007607702,PF,18-64,2019,14,8,6
34007607801,PF,18-64,2019,13,8,5
34007607802,PF,18-64,2019,7,5,<5
34007607900,PF,18-64,2019,<5,0,<5
34007608001,PF,18-64,2019,8,7,<5
34007608202,PF,18-64,2019,10,7,<5
34007608205,PF,18-64,2019,<5,<5,0
34007608206,PF,18-64,2019,<5,<5,0
34007608209,PF,18-64,2019,5,<5,<5
34007608210,PF,18-64,2019,7,5,<5
34007608211,PF,18-64,2019,12,8,<5
34007608302,PF,18-64,2019,5,<5,<5
34007608303,PF,18-64,2019,8,<5,<5
34007608304,PF,18-64,2019,13,8,5
34007608401,PF,18-64,2019,<5,<5,<5
34007608402,PF,18-64,2019,<5,<5,<5
34007608403,PF,18-64,2019,8,6,<5
34007608404,PF,18-64,2019,7,<5,<5
34007608503,PF,18-64,2019,10,5,5
34007608504,PF,18-64,2019,16,5,11
34007608600,PF,18-64,2019,13,9,<5
34007608700,PF,18-64,2019,15,6,9
34007608800,PF,18-64,2019,9,6,<5
34007608901,PF,18-64,2019,12,5,7
34007608903,PF,18-64,2019,<5,<5,<5
34007608904,PF,18-64,2019,6,5,<5
34007609000,PF,18-64,2019,6,<5,<5
34007609103,PF,18-64,2019,8,5,<5
34007609201,PF,18-64,2019,6,<5,<5
34007609202,PF,18-64,2019,12,7,5
34007609203,PF,18-64,2019,8,5,<5
34007609204,PF,18-64,2019,6,<5,5
34007609205,PF,18-64,2019,9,7,<5
34007610300,PF,18-64,2019,6,<5,<5
34007610400,PF,18-64,2019,27,23,<5
34007610500,PF,18-64,2019,16,9,8
34007610600,PF,18-64,2019,8,<5,7
34007610800,PF,18-64,2019,17,11,6
34007610900,PF,18-64,2019,<5,<5,<5
34007611000,PF,18-64,2019,9,8,<5
34007611100,PF,18-64,2019,5,<5,<5
34007611200,PF,18-64,2019,<5,0,<5
34007611300,PF,18-64,2019,6,5,<5
34007611400,PF,18-64,2019,8,6,<5
34007611500,PF,18-64,2019,<5,<5,<5
34007611600,PF,18-64,2019,11,<5,7
34007611700,PF,18-64,2019,6,<5,<5
34007600200,PF,65+,2019,<5,<5,<5
34007600400,PF,65+,2019,<5,0,<5
34007600700,PF,65+,2019,<5,<5,0
34007600800,PF,65+,2019,24,7,18
34007600900,PF,65+,2019,<5,<5,<5
34007601000,PF,65+,2019,<5,<5,<5
34007601101,PF,65+,2019,<5,<5,0
34007601102,PF,65+,2019,8,<5,5
34007601200,PF,65+,2019,6,<5,<5
34007601300,PF,65+,2019,9,<5,8
34007601400,PF,65+,2019,13,<5,9
34007601500,PF,65+,2019,12,8,5
34007601600,PF,65+,2019,<5,0,<5
34007601700,PF,65+,2019,6,<5,<5
34007601800,PF,65+,2019,<5,<5,<5
34007601900,PF,65+,2019,<5,<5,<5
34007602000,PF,65+,2019,7,<5,<5
34007602503,PF,65+,2019,6,<5,<5
34007602601,PF,65+,2019,5,<5,<5
34007602602,PF,65+,2019,<5,0,<5
34007602901,PF,65+,2019,10,6,5
34007602902,PF,65+,2019,7,<5,5
34007603001,PF,65+,2019,12,<5,9
34007603002,PF,65+,2019,12,<5,10
34007603100,PF,65+,2019,5,<5,<5
34007603200,PF,65+,2019,43,12,33
34007603301,PF,65+,2019,27,9,21
34007603302,PF,65+,2019,20,6,16
34007603303,PF,65+,2019,17,<5,14
34007603400,PF,65+,2019,39,9,30
34007603501,PF,65+,2019,12,<5,9
34007603503,PF,65+,2019,6,<5,5
34007603504,PF,65+,2019,5,<5,5
34007603505,PF,65+,2019,13,<5,11
34007603506,PF,65+,2019,15,7,9
34007603507,PF,65+,2019,18,7,12
34007603601,PF,65+,2019,18,7,13
34007603602,PF,65+,2019,11,<5,9
34007603603,PF,65+,2019,6,<5,<5
34007603700,PF,65+,2019,18,<5,15
34007603800,PF,65+,2019,15,<5,11
34007603901,PF,65+,2019,11,<5,9
34007603902,PF,65+,2019,18,6,14
34007604100,PF,65+,2019,8,5,<5
34007604200,PF,65+,2019,18,<5,15
34007604300,PF,65+,2019,9,<5,7
34007604400,PF,65+,2019,9,5,5
34007604600,PF,65+,2019,5,<5,<5
34007604700,PF,65+,2019,7,<5,5
34007605100,PF,65+,2019,6,<5,6
34007605200,PF,65+,2019,7,<5,6
34007605300,PF,65+,2019,<5,0,<5
34007605400,PF,65+,2019,10,<5,8
34007605602,PF,65+,2019,<5,0,<5
34007605700,PF,65+,2019,12,<5,9
34007605800,PF,65+,2019,7,<5,5
34007605900,PF,65+,2019,<5,0,<5
34007606000,PF,65+,2019,6,<5,<5
34007606100,PF,65+,2019,<5,0,<5
34007606200,PF,65+,2019,7,<5,6
34007606300,PF,65+,2019,<5,<5,0
34007606400,PF,65+,2019,9,<5,8
34007606500,PF,65+,2019,10,<5,7
34007606600,PF,65+,2019,<5,<5,<5
34007606700,PF,65+,2019,20,6,14
34007606800,PF,65+,2019,10,<5,9
34007607000,PF,65+,2019,11,<5,9
34007607100,PF,65+,2019,6,0,6
34007607200,PF,65+,2019,18,<5,16
34007607300,PF,65+,2019,<5,0,<5
34007607401,PF,65+,2019,5,<5,<5
34007607402,PF,65+,2019,<5,<5,<5
34007607502,PF,65+,2019,74,16,61
34007607503,PF,65+,2019,48,8,41
34007607504,PF,65+,2019,11,6,6
34007607505,PF,65+,2019,9,<5,6
34007607506,PF,65+,2019,<5,<5,<5
34007607507,PF,65+,2019,38,10,30
34007607600,PF,65+,2019,8,<5,5
34007607701,PF,65+,2019,15,6,10
34007607702,PF,65+,2019,10,<5,9
34007607801,PF,65+,2019,12,<5,10
34007607802,PF,65+,2019,7,<5,7
34007607900,PF,65+,2019,<5,<5,0
34007608001,PF,65+,2019,5,<5,<5
34007608202,PF,65+,2019,<5,0,<5
34007608205,PF,65+,2019,<5,0,<5
34007608206,PF,65+,2019,9,<5,7
34007608209,PF,65+,2019,<5,<5,<5
34007608210,PF,65+,2019,<5,<5,<5
34007608211,PF,65+,2019,10,<5,7
34007608302,PF,65+,2019,17,8,10
34007608303,PF,65+,2019,<5,<5,<5
34007608304,PF,65+,2019,19,<5,15
34007608401,PF,65+,2019,<5,<5,<5
34007608402,PF,65+,2019,6,<5,5
34007608403,PF,65+,2019,7,<5,<5
34007608404,PF,65+,2019,12,<5,10
34007608503,PF,65+,2019,8,<5,7
34007608504,PF,65+,2019,9,<5,7
34007608600,PF,65+,2019,10,<5,10
34007608700,PF,65+,2019,38,11,31
34007608800,PF,65+,2019,27,8,20
34007608901,PF,65+,2019,17,5,14
34007608903,PF,65+,2019,11,<5,8
34007608904,PF,65+,2019,<5,0,<5
34007609000,PF,65+,2019,9,<5,7
34007609103,PF,65+,2019,31,9,25
34007609201,PF,65+,2019,<5,<5,<5
34007609202,PF,65+,2019,16,5,11
34007609203,PF,65+,2019,15,<5,12
34007609204,PF,65+,2019,8,<5,5
34007609205,PF,65+,2019,8,0,8
34007610300,PF,65+,2019,<5,<5,<5
34007610400,PF,65+,2019,5,<5,<5
34007610500,PF,65+,2019,15,5,13
34007610600,PF,65+,2019,17,10,10
34007610800,PF,65+,2019,15,<5,12
34007610900,PF,65+,2019,17,<5,13
34007611000,PF,65+,2019,8,<5,5
34007611100,PF,65+,2019,13,<5,10
34007611200,PF,65+,2019,21,5,17
34007611300,PF,65+,2019,6,0,6
34007611400,PF,65+,2019,8,<5,7
34007611500,PF,65+,2019,<5,0,<5
34007611600,PF,65+,2019,14,<5,13
34007611700,PF,65+,2019,6,<5,<5
34007600200,PHQD,18-64,2019,19,12,9
34007600400,PHQD,18-64,2019,29,24,7
34007600700,PHQD,18-64,2019,14,12,<5
34007600800,PHQD,18-64,2019,59,47,18
34007600900,PHQD,18-64,2019,30,24,9
34007601000,PHQD,18-64,2019,31,23,9
34007601101,PHQD,18-64,2019,14,12,<5
34007601102,PHQD,18-64,2019,32,24,12
34007601200,PHQD,18-64,2019,39,33,9
34007601300,PHQD,18-64,2019,39,32,11
34007601400,PHQD,18-64,2019,37,30,9
34007601500,PHQD,18-64,2019,77,63,16
34007601600,PHQD,18-64,2019,26,21,8
34007601700,PHQD,18-64,2019,29,19,10
34007601800,PHQD,18-64,2019,19,11,9
34007601900,PHQD,18-64,2019,27,18,10
34007602000,PHQD,18-64,2019,66,51,18
34007602503,PHQD,18-64,2019,16,11,7
34007602601,PHQD,18-64,2019,10,8,<5
34007602602,PHQD,18-64,2019,13,10,5
34007602901,PHQD,18-64,2019,18,11,9
34007602902,PHQD,18-64,2019,16,9,8
34007603001,PHQD,18-64,2019,20,12,10
34007603002,PHQD,18-64,2019,23,16,10
34007603100,PHQD,18-64,2019,19,14,6
34007603200,PHQD,18-64,2019,24,13,16
34007603301,PHQD,18-64,2019,18,9,9
34007603302,PHQD,18-64,2019,14,6,8
34007603303,PHQD,18-64,2019,9,6,<5
34007603400,PHQD,18-64,2019,18,12,8
34007603501,PHQD,18-64,2019,7,6,<5
34007603503,PHQD,18-64,2019,8,6,<5
34007603504,PHQD,18-64,2019,5,<5,<5
34007603505,PHQD,18-64,2019,54,43,13
34007603506,PHQD,18-64,2019,6,<5,<5
34007603507,PHQD,18-64,2019,7,5,<5
34007603601,PHQD,18-64,2019,20,7,13
34007603602,PHQD,18-64,2019,<5,0,<5
34007603603,PHQD,18-64,2019,<5,<5,<5
34007603700,PHQD,18-64,2019,11,10,<5
34007603800,PHQD,18-64,2019,20,12,9
34007603901,PHQD,18-64,2019,12,8,6
34007603902,PHQD,18-64,2019,12,8,5
34007604100,PHQD,18-64,2019,29,24,6
34007604200,PHQD,18-64,2019,21,13,9
34007604300,PHQD,18-64,2019,22,19,<5
34007604400,PHQD,18-64,2019,11,11,0
