geoid,category,age_bin,year,combined_count,ed_count,inp_count
34007605200,EF,65+,2017,<5,<5,0
34007605602,EF,65+,2017,<5,<5,<5
34007605700,EF,65+,2017,<5,<5,0
34007605800,EF,65+,2017,<5,<5,<5
34007605900,EF,65+,2017,<5,<5,0
34007606000,EF,65+,2017,<5,0,<5
34007606200,EF,65+,2017,<5,<5,0
34007606300,EF,65+,2017,<5,<5,0
34007606400,EF,65+,2017,<5,<5,0
34007606500,EF,65+,2017,<5,0,<5
34007606600,EF,65+,2017,<5,<5,0
34007606700,EF,65+,2017,<5,0,<5
34007607000,EF,65+,2017,<5,<5,0
34007607100,EF,65+,2017,<5,<5,0
34007607401,EF,65+,2017,<5,<5,0
34007607502,EF,65+,2017,5,<5,<5
34007607503,EF,65+,2017,<5,<5,<5
34007607900,EF,65+,2017,<5,<5,0
34007608001,EF,65+,2017,<5,0,<5
34007608202,EF,65+,2017,<5,0,<5
34007608206,EF,65+,2017,<5,0,<5
34007608211,EF,65+,2017,<5,<5,0
34007608302,EF,65+,2017,<5,<5,0
34007608303,EF,65+,2017,<5,0,<5
34007608304,EF,65+,2017,<5,<5,<5
34007608402,EF,65+,2017,<5,<5,0
34007608403,EF,65+,2017,<5,<5,<5
34007608600,EF,65+,2017,<5,0,<5
34007609201,EF,65+,2017,<5,0,<5
34007609202,EF,65+,2017,<5,<5,<5
34007609203,EF,65+,2017,<5,0,<5
34007609204,EF,65+,2017,<5,<5,0
34007610400,EF,65+,2017,<5,<5,0
34007610500,EF,65+,2017,<5,<5,0
34007610600,EF,65+,2017,<5,<5,<5
34007610800,EF,65+,2017,<5,<5,<5
34007610900,EF,65+,2017,<5,0,<5
34007611000,EF,65+,2017,<5,<5,<5
34007611100,EF,65+,2017,<5,<5,<5
34007611200,EF,65+,2017,<5,<5,<5
34007611300,EF,65+,2017,<5,<5,<5
34007611600,EF,65+,2017,<5,<5,0
34007611700,EF,65+,2017,<5,<5,0
34007600200,GAD,18-64,2017,35,30,6
34007600400,GAD,18-64,2017,50,44,12
34007600700,GAD,18-64,2017,36,25,13
34007600800,GAD,18-64,2017,89,72,23
34007600900,GAD,18-64,2017,48,42,7
34007601000,GAD,18-64,2017,40,34,10
34007601101,GAD,18-64,2017,41,30,11
34007601102,GAD,18-64,2017,51,45,9
34007601200,GAD,18-64,2017,67,58,12
34007601300,GAD,18-64,2017,74,54,24
34007601400,GAD,18-64,2017,62,47,23
34007601500,GAD,18-64,2017,101,79,33
34007601600,GAD,18-64,2017,35,31,6
34007601700,GAD,18-64,2017,65,53,15
34007601800,GAD,18-64,2017,19,12,7
34007601900,GAD,18-64,2017,41,30,14
34007602000,GAD,18-64,2017,94,76,27
34007602503,GAD,18-64,2017,24,18,8
34007602601,GAD,18-64,2017,23,16,8
34007602602,GAD,18-64,2017,23,16,7
34007602901,GAD,18-64,2017,44,32,14
34007602902,GAD,18-64,2017,35,26,12
34007603001,GAD,18-64,2017,35,21,15
34007603002,GAD,18-64,2017,43,32,14
34007603100,GAD,18-64,2017,25,17,8
34007603200,GAD,18-64,2017,52,31,25
34007603301,GAD,18-64,2017,39,23,19
34007603302,GAD,18-64,2017,23,18,5
34007603303,GAD,18-64,2017,15,9,9
34007603400,GAD,18-64,2017,43,34,13
34007603501,GAD,18-64,2017,14,10,5
34007603503,GAD,18-64,2017,12,8,<5
34007603504,GAD,18-64,2017,10,6,<5
34007603505,GAD,18-64,2017,53,40,19
34007603506,GAD,18-64,2017,10,5,7
34007603507,GAD,18-64,2017,12,10,<5
34007603601,GAD,18-64,2017,31,15,21
34007603602,GAD,18-64,2017,<5,<5,<5
34007603603,GAD,18-64,2017,<5,<5,<5
34007603700,GAD,18-64,2017,24,18,6
34007603800,GAD,18-64,2017,30,23,9
34007603901,GAD,18-64,2017,30,24,10
34007603902,GAD,18-64,2017,26,15,15
34007604100,GAD,18-64,2017,24,18,8
34007604200,GAD,18-64,2017,29,18,11
34007604300,GAD,18-64,2017,31,26,9
34007604400,GAD,18-64,2017,19,8,11
34007604600,GAD,18-64,2017,30,21,11
34007604700,GAD,18-64,2017,15,9,8
34007605100,GAD,18-64,2017,23,13,11
34007605200,GAD,18-64,2017,20,11,11
34007605300,GAD,18-64,2017,17,13,<5
34007605400,GAD,18-64,2017,28,17,12
34007605602,GAD,18-64,2017,12,6,8
34007605700,GAD,18-64,2017,20,11,10
34007605800,GAD,18-64,2017,14,9,8
34007605900,GAD,18-64,2017,11,5,6
34007606000,GAD,18-64,2017,13,10,<5
34007606100,GAD,18-64,2017,<5,<5,<5
34007606200,GAD,18-64,2017,13,8,5
34007606300,GAD,18-64,2017,10,6,5
34007606400,GAD,18-64,2017,<5,<5,<5
34007606500,GAD,18-64,2017,24,16,8
34007606600,GAD,18-64,2017,13,8,5
34007606700,GAD,18-64,2017,42,16,27
34007606800,GAD,18-64,2017,10,6,<5
34007607000,GAD,18-64,2017,38,23,17
34007607100,GAD,18-64,2017,35,12,24
34007607200,GAD,18-64,2017,43,22,23
34007607300,GAD,18-64,2017,39,23,23
34007607401,GAD,18-64,2017,25,15,12
34007607402,GAD,18-64,2017,21,14,10
34007607502,GAD,18-64,2017,30,15,18
34007607503,GAD,18-64,2017,19,7,14
34007607504,GAD,18-64,2017,6,<5,<5
34007607505,GAD,18-64,2017,5,<5,<5
34007607506,GAD,18-64,2017,15,9,6
34007607507,GAD,18-64,2017,38,21,19
34007607600,GAD,18-64,2017,<5,<5,<5
34007607701,GAD,18-64,2017,45,29,16
34007607702,GAD,18-64,2017,40,21,21
34007607801,GAD,18-64,2017,49,27,24
34007607802,GAD,18-64,2017,19,10,9
34007607900,GAD,18-64,2017,16,8,11
34007608001,GAD,18-64,2017,17,11,8
34007608202,GAD,18-64,2017,24,11,15
34007608205,GAD,18-64,2017,13,6,7
34007608206,GAD,18-64,2017,21,8,14
34007608209,GAD,18-64,2017,34,15,19
34007608210,GAD,18-64,2017,39,24,20
34007608211,GAD,18-64,2017,40,13,29
34007608302,GAD,18-64,2017,57,26,35
34007608303,GAD,18-64,2017,22,14,8
34007608304,GAD,18-64,2017,38,20,20
34007608401,GAD,18-64,2017,28,15,17
34007608402,GAD,18-64,2017,19,8,12
34007608403,GAD,18-64,2017,42,25,18
34007608404,GAD,18-64,2017,41,21,23
34007608503,GAD,18-64,2017,32,21,14
34007608504,GAD,18-64,2017,65,39,30
34007608600,GAD,18-64,2017,39,22,18
34007608700,GAD,18-64,2017,23,11,13
34007608800,GAD,18-64,2017,23,12,12
34007608901,GAD,18-64,2017,28,17,13
34007608903,GAD,18-64,2017,11,6,6
34007608904,GAD,18-64,2017,<5,<5,<5
34007609000,GAD,18-64,2017,7,6,<5
34007609103,GAD,18-64,2017,25,12,15
34007609201,GAD,18-64,2017,21,7,14
34007609202,GAD,18-64,2017,26,14,12
34007609203,GAD,18-64,2017,35,15,21
34007609204,GAD,18-64,2017,27,13,17
34007609205,GAD,18-64,2017,19,12,7
34007610300,GAD,18-64,2017,15,13,<5
34007610400,GAD,18-64,2017,124,97,39
34007610500,GAD,18-64,2017,61,42,24
34007610600,GAD,18-64,2017,35,27,13
34007610800,GAD,18-64,2017,55,35,26
34007610900,GAD,18-64,2017,34,21,17
34007611000,GAD,18-64,2017,67,46,28
34007611100,GAD,18-64,2017,14,8,7
34007611200,GAD,18-64,2017,29,14,16
34007611300,GAD,18-64,2017,35,15,24
34007611400,GAD,18-64,2017,36,19,20
34007611500,GAD,18-64,2017,5,<5,<5
34007611600,GAD,18-64,2017,64,51,19
34007611700,GAD,18-64,2017,20,16,<5
34007600200,GAD,65+,2017,5,<5,<5
34007600400,GAD,65+,2017,<5,<5,<5
34007600700,GAD,65+,2017,<5,<5,<5
34007600800,GAD,65+,2017,20,14,7
34007600900,GAD,65+,2017,<5,<5,<5
34007601000,GAD,65+,2017,5,<5,<5
34007601101,GAD,65+,2017,<5,<5,<5
34007601102,GAD,65+,2017,7,<5,5
34007601200,GAD,65+,2017,9,<5,6
34007601300,GAD,65+,2017,10,6,7
34007601400,GAD,65+,2017,6,<5,<5
34007601500,GAD,65+,2017,12,9,<5
34007601600,GAD,65+,2017,<5,<5,0
34007601700,GAD,65+,2017,15,8,8
34007601800,GAD,65+,2017,<5,<5,<5
34007601900,GAD,65+,2017,<5,<5,0
34007602000,GAD,65+,2017,7,7,0
34007602503,GAD,65+,2017,<5,0,<5
34007602601,GAD,65+,2017,9,6,<5
34007602602,GAD,65+,2017,5,<5,<5
34007602901,GAD,65+,2017,18,6,14
34007602902,GAD,65+,2017,6,0,6
34007603001,GAD,65+,2017,<5,0,<5
34007603002,GAD,65+,2017,12,7,6
34007603100,GAD,65+,2017,12,5,7
34007603200,GAD,65+,2017,42,8,36
34007603301,GAD,65+,2017,25,<5,22
34007603302,GAD,65+,2017,15,<5,14
34007603303,GAD,65+,2017,24,<5,22
34007603400,GAD,65+,2017,19,5,14
34007603501,GAD,65+,2017,<5,<5,<5
34007603503,GAD,65+,2017,<5,0,<5
34007603504,GAD,65+,2017,<5,0,<5
34007603505,GAD,65+,2017,6,<5,<5
34007603506,GAD,65+,2017,<5,<5,<5
34007603507,GAD,65+,2017,11,5,7
34007603601,GAD,65+,2017,27,6,22
34007603602,GAD,65+,2017,<5,<5,<5
34007603603,GAD,65+,2017,<5,<5,<5
34007603700,GAD,65+,2017,12,<5,10
34007603800,GAD,65+,2017,16,<5,13
34007603901,GAD,65+,2017,16,<5,12
34007603902,GAD,65+,2017,11,<5,9
34007604100,GAD,65+,2017,6,<5,<5
34007604200,GAD,65+,2017,22,7,16
34007604300,GAD,65+,2017,12,<5,10
34007604400,GAD,65+,2017,8,<5,7
34007604600,GAD,65+,2017,7,<5,6
34007604700,GAD,65+,2017,5,<5,<5
34007605100,GAD,65+,2017,<5,<5,<5
34007605200,GAD,65+,2017,<5,<5,<5
34007605400,GAD,65+,2017,11,<5,8
34007605602,GAD,65+,2017,<5,<5,<5
34007605700,GAD,65+,2017,<5,<5,<5
34007605800,GAD,65+,2017,6,<5,<5
34007605900,GAD,65+,2017,5,<5,<5
34007606000,GAD,65+,2017,7,<5,6
34007606100,GAD,65+,2017,<5,0,<5
34007606200,GAD,65+,2017,<5,0,<5
34007606300,GAD,65+,2017,<5,0,<5
34007606400,GAD,65+,2017,6,<5,5
34007606500,GAD,65+,2017,10,<5,8
34007606600,GAD,65+,2017,<5,<5,<5
34007606700,GAD,65+,2017,10,<5,7
34007606800,GAD,65+,2017,5,<5,<5
34007607000,GAD,65+,2017,<5,0,<5
34007607100,GAD,65+,2017,11,<5,8
34007607200,GAD,65+,2017,14,<5,12
34007607300,GAD,65+,2017,6,<5,6
34007607401,GAD,65+,2017,9,<5,8
34007607402,GAD,65+,2017,<5,0,<5
34007607502,GAD,65+,2017,46,8,41
34007607503,GAD,65+,2017,33,5,30
34007607505,GAD,65+,2017,<5,<5,<5
34007607507,GAD,65+,2017,23,6,17
34007607600,GAD,65+,2017,<5,0,<5
34007607701,GAD,65+,2017,<5,0,<5
34007607702,GAD,65+,2017,11,<5,10
34007607801,GAD,65+,2017,8,0,8
34007607802,GAD,65+,2017,7,0,7
34007607900,GAD,65+,2017,<5,0,<5
34007608001,GAD,65+,2017,5,0,5
34007608202,GAD,65+,2017,6,<5,5
